FirmName, Analyst F Name, Analyst L Name
"Duncan Williams Inc","Lewis","Kreps"
"Duncan Williams Inc","Irina","Rivkind"
"Duncan Williams Inc","Greg","Smith"
"Duncan Williams Inc","James","Terwilliger"
"Summer Street Research","Mark","Landy"
"Summer Street Research","Carol","Werther"
"Auriga USA","Mark","Bachman"
"Auriga USA","Daniel","Berenbaum"
"Auriga USA","Gene","Mannheimer"
"Auriga USA","Peter","Mcdonald"
"Auriga USA","Raj","Mehra"
"Auriga USA","Sandeep","Shyamsukha"
"MF Global","David","Hogg"
"MF Global","John","Karidis"
"MF Global","Philippe","Ronceau"
"Otkritie","Tibor","Bokor"
"Otkritie","Vadim","Mitroshin"
"Otkritie","Alexander","Vengranovih"
"Wellington Shields & Co Llc","Elliott","Schlang"
"BGB Securities, Inc.","Murray","Arenson"
"BGB Securities, Inc.","Kenneth","Billingsley"
"BGB Securities, Inc.","Matthew","Mccormack"
"BGB Securities, Inc.","Sam","Yake"
"Centrum Broking Pvt Ltd","Girish","Pai"
"ISI Group","Brian","Bedell"
"ISI Group","Heather","Bellini"
"ISI Group","Abhey","Lamba"
"ISI Group","Greg","Melich"
"ISI Group","Edward","Najarian"
"ISI Group","David","Raso"
"ISI Group","Steve","Sakwa"
"ISI Group","Mark","Schoenebaum"
"ISI Group","Douglas","Terreson"
"ISI Group","Ian","Weissman"
"Arctic Securities","Kjetil","Garstad"
"Arctic Securities","Christopher","Mollerlokken"
"Arctic Securities","Kenneth","Sivertsen"
"Arctic Securities","Erik","Stavseth"
"Union Securities","Ranjit","Narayanan"
"ACI Research","Edward","Zabitsky"
"Meredith Whitney Advisory Llc","Meredith","Whitney"
"Standard & Poors","Jason","Asaeda"
"Standard & Poors","Michael","Jaffe"
"Standard & Poors","Kevin","Kirkeby"
"Standard & Poors","Erik","Kolb"
"Standard & Poors","Esther","Kwon"
"Standard & Poors","Leo","Larkin"
"Standard & Poors","Efraim","Levy"
"Standard & Poors","Jeffrey","Loo"
"Standard & Poors","Robert","Mcmillan"
"Standard & Poors","Tanjila","Shafi"
"Standard & Poors","Steven","Silver"
"Standard & Poors","Richard","Tortoriello"
"Brigantine Advisors Llc","Barbara","Coffey"
"Brigantine Advisors Llc","Kevin","Dede"
"Brigantine Advisors Llc","Darice","Liu"
"Brigantine Advisors Llc","Ramesh","Misra"
"Charles Stanley Securities","Richard","Hickinbotham"
"Wall Street Strategies","Carlos","Guillen"
"Wall Street Strategies","Charles","Payne"
"Wall Street Strategies","David","Silver"
"Wall Street Strategies","Brian","Sozzi"
"Wall Street Strategies","Conley","Turner"
"Wall Street Strategies","David","Urani"
"Wall Street Strategies","Lili","Zhang"
"Arete Research","Andrew","Beale"
"Arete Research","Jim","Fontanelli"
"Arete Research","Nam","Kim"
"Arete Research","Richard","Kramer"
"Arete Research","Adam","Shepherd"
"Arete Research","Brett","Simpson"
"Northcoast Res","Alex","Bisson"
"Northcoast Res","Chuck","Cerankosky"
"Northcoast Res","Neil","Frohnapple"
"Northcoast Res","John","Healy"
"Northcoast Res","David","Keiser"
"Northcoast Res","Saul","Ludwig"
"Northcoast Res","Ivan","Marcuse"
"Northcoast Res","Kartik","Mehta"
"Northcoast Res","Nick","Mitchell"
"Northcoast Res","Brian","Rayle"
"Northcoast Res","Ed","Snyder"
"Singular Research","Piyali","Chakravarty"
"Singular Research","John","Curti"
"Singular Research","Frank","Dilorenzo"
"Singular Research","Gregory","Garner"
"Singular Research","Jonathan","Hegranes"
"Singular Research","Jeremy","Hellman"
"Singular Research","William","Jones"
"Singular Research","Robert","Maltbie"
"Singular Research","Sriram","Rangamony"
"Singular Research","Mark","Rye"
"Execution Noble","Andrew","Hogley"
"Execution Noble","Giasoni","Salati"
"Thompson Research Group","Kathryn","Thompson"
"Thompson Research Group","David","Wells"
"Battle Road Research","Department","Research"
"Ticonderoga Securities","Stephen","East"
"Ticonderoga Securities","Warren","Gardiner"
"Ticonderoga Securities","John","Malone"
"Ticonderoga Securities","Daniel","Pratt"
"Ticonderoga Securities","Douglas","Sipkin"
"Ticonderoga Securities","Brian","White"
"Jacob Securities","Bill","Cabel"
"Jacob Securities","John","Mcilveen"
"Jacob Securities","Robert","Pare"
"Rafferty Capital Markets","Ian","Horowitz"
"Rafferty Capital Markets","Mark","Kaufman"
"Bloom Burton & Co.","Philippa","Flint"
"RS Platou Markets","Anders","Bergland"
"RS Platou Markets","Dag","Kilen"
"RS Platou Markets","Terje","Mauer"
"RS Platou Markets","Frode","Morkedal"
"RS Platou Markets","Orner","Thomas"
"Agilis Securities","Kim","Andre Uggedal"
"GVC Capital LLC","Michael","Shonstrom"
"National Securities (US)","Jason","Kolbert"
"Chardan Capital Markets","Keay","Nakae"
"Chardan Capital Markets","Jay","Srivatsa"
"Chardan Capital Markets","Tim","Tiberio"
"FBN Securities","Shebly","Seyrafi"
"VTB Capital","Olga","Danilenko"
"VTB Capital","Anastasia","Obukhova"
"VTB Capital","Lev","Snykov"
"OLP Global LLC","Adele","Mao"
"Technology Research Group","Chris","Bulkey"
"Morningstar, Inc.","Basili","Alukos"
"Morningstar, Inc.","Karen","Andersen"
"Morningstar, Inc.","Mark","Barnett"
"Morningstar, Inc.","Joseph","Beaulieu"
"Morningstar, Inc.","Robert","Bellinski"
"Morningstar, Inc.","Bill","Buhr"
"Morningstar, Inc.","Eric","Chenoweth"
"Morningstar, Inc.","Paul","Choi"
"Morningstar, Inc.","Matthew","Coffina"
"Morningstar, Inc.","Brian","Colello"
"Morningstar, Inc.","Elizabeth","Collins"
"Morningstar, Inc.","Damien","Conover"
"Morningstar, Inc.","Michael","Corty"
"Morningstar, Inc.","Anil","Daka"
"Morningstar, Inc.","Lauren","Desanto"
"Morningstar, Inc.","Neal","Dihora"
"Morningstar, Inc.","Patrick","Dunn"
"Morningstar, Inc.","Stephen","Ellis"
"Morningstar, Inc.","Avi","Feinberg"
"Morningstar, Inc.","Adam","Fleck"
"Morningstar, Inc.","Bridget","Freas"
"Morningstar, Inc.","Michael","Gaiden"
"Morningstar, Inc.","Rafael","Garcia"
"Morningstar, Inc.","Patrick","Goff"
"Morningstar, Inc.","Sunit","Gogia"
"Morningstar, Inc.","Allen","Good"
"Morningstar, Inc.","Philip","Gorham"
"Morningstar, Inc.","Mark","Hanson"
"Morningstar, Inc.","Richard","Hilgert"
"Morningstar, Inc.","Michael","Hodel"
"Morningstar, Inc.","Daniel","Holland"
"Morningstar, Inc.","Michael","Holt"
"Morningstar, Inc.","Brett","Horn"
"Morningstar, Inc.","R","Hottovy"
"Morningstar, Inc.","Michael","Kon"
"Morningstar, Inc.","David","Krempa"
"Morningstar, Inc.","Brian","Laegeler"
"Morningstar, Inc.","Eric","Landry"
"Morningstar, Inc.","Erin","Lash"
"Morningstar, Inc.","Vishnu","Lekraj"
"Morningstar, Inc.","Imari","Love"
"Morningstar, Inc.","Todd","Lukasik"
"Morningstar, Inc.","Joscelyn","Mackay"
"Morningstar, Inc.","Bradley","Meeks"
"Morningstar, Inc.","Lauren","Migliore"
"Morningstar, Inc.","Travis","Miller"
"Morningstar, Inc.","Warren","Miller"
"Morningstar, Inc.","Catharina","Milostan"
"Morningstar, Inc.","Alex","Morozov"
"Morningstar, Inc.","Thomas","Mullarkey"
"Morningstar, Inc.","Andy","Ng"
"Morningstar, Inc.","Allan","Nichols"
"Morningstar, Inc.","Joung","Park"
"Morningstar, Inc.","Kimberly","Picciola"
"Morningstar, Inc.","Department","Research"
"Morningstar, Inc.","Daniel","Rohr"
"Morningstar, Inc.","Keith","Schoonmaker"
"Morningstar, Inc.","Dave","Sekera"
"Morningstar, Inc.","Swami","Shanmugasundaram"
"Morningstar, Inc.","Stephen","Simko"
"Morningstar, Inc.","Jeffrey","Stafford"
"Morningstar, Inc.","Jason","Stevens"
"Morningstar, Inc.","Julie","Stralow"
"Morningstar, Inc.","Dan","Su"
"Morningstar, Inc.","Paul","Swinand"
"Morningstar, Inc.","Zoe","Tan"
"Morningstar, Inc.","Min","Tang-Varner"
"Morningstar, Inc.","Rick","Tauber"
"Morningstar, Inc.","Michael","Tian"
"Morningstar, Inc.","Meera","Venu"
"Morningstar, Inc.","Peter","Wahlstrom"
"Morningstar, Inc.","Debbie","Wang"
"Morningstar, Inc.","Greggory","Warren"
"Morningstar, Inc.","Michael","Waterhouse"
"Morningstar, Inc.","David","Whiston"
"Morningstar, Inc.","Michael","Wong"
"Morningstar, Inc.","Matthew","Young"
"East Shore Partners, Inc.","Gordon","Howald"
"McNicoll, Lewis, & Vlak","Imaru","Casanova"
"McNicoll, Lewis, & Vlak","Caroline","Corner"
"McNicoll, Lewis, & Vlak","Christopher","James"
"McNicoll, Lewis, & Vlak","Kim","Pacanovsky"
"McNicoll, Lewis, & Vlak","George","Zavoico"
"Gar Wood Securities","William","Gregozeski"
"Gar Wood Securities","Jackson","Spears"
"Alembic Global Advisors","Hassan","Ahmed"
"Pivotal Research Group","Jeffrey","Wlodarczak"
"LifeTech Capital","Stephen","Dunn"
"Williams Financial Group","Cody","Acree"
"Imperial Capital, LLC","Matthew","Farwell"
"Imperial Capital, LLC","Mary","Gilbert"
"Imperial Capital, LLC","Lee","Giordano"
"Imperial Capital, LLC","Anil","Gupta"
"Imperial Capital, LLC","Margaret","Jones"
"Imperial Capital, LLC","Michael","Kim"
"Imperial Capital, LLC","Jonathan","Richton"
"Olympia Capital Markets Group","Evan","Fox"
"Olympia Capital Markets Group","Michael","Mctighe"
"BGC Partners","Colin","Gillis"
"BTIG","Jason","Alper"
"BTIG","Richard","Greenfield"
"BTIG","Walter","Piecyk"
"Mizuho Securities USA","Paul","Clegg"
"Mizuho Securities USA","Peter","Lawson"
"Mizuho Securities USA","Gabriel","Lowy"
"Mizuho Securities USA","Gene","Mack"
"Mizuho Securities USA","Joanna","Makris"
"Mizuho Securities USA","Michael","Matson"
"Mizuho Securities USA","Michael","Nelson"
"Phoenix Partners Group","Robert","Routh"
"Phoenix Partners Group","Robert","Samuels"
"CCZ Statton Equities","Alan","Francis"
"Evercore Partners","Christopher","Allen"
"Evercore Partners","Douglas","Arthur"
"Evercore Partners","Bradley","Ball"
"Evercore Partners","Arren","Cyganovich"
"Evercore Partners","Alan","Gould"
"Evercore Partners","Bryan","Kraft"
"Evercore Partners","Andrew","Marquardt"
"Evercore Partners","Kirk","Materne"
"Evercore Partners","John","Pancari"
"Evercore Partners","Duane","Pfennigwerth"
"Evercore Partners","Jonathan","Schildkraut"
"Evercore Partners","Ken","Sena"
"Evercore Partners","Alkesh","Shah"
"Evercore Partners","David","Togut"
"Evercore Partners","Matthew","Williams"
"TheJudaGroup","Natarajan","Subrahmanyan"
"Guggenheim Securities LLC","Michael","Bowen"
"Guggenheim Securities LLC","David","Darst"
"Guggenheim Securities LLC","Jeff","Davis"
"Guggenheim Securities LLC","John","Heinbockel"
"Guggenheim Securities LLC","Michael","LaMotte"
"Guggenheim Securities LLC","Jay","Mccanless"
"Guggenheim Securities LLC","Marty","Mosby"
"Guggenheim Securities LLC","Joseph","Triepke"
"NCP Northland Capital Partners","Ralph","Garcea"
"NCP Northland Capital Partners","Tania","Maciver"
"Albert Fried & Company LLC","Rich","Tullo"
"ICBC International Res Ltd.","Carrie","Chan"
"ICBC International Res Ltd.","Kasey","Lam"
"ICBC International Res Ltd.","Kary","Sei"
"Discovery Investment Research","Jim","Gentrup"
"Early Bird Capital","Alex","Hamilton"
"Compass Point","Chris","Gamaitoni"
"Compass Point","Wilkes","Graham"
"Compass Point","Jason","Stewart"
"Compass Point","Mike","Turner"
"Citadel Securites Llc","Sumit","Dhanda"
"Citadel Securites Llc","Vijay","Jayant"
"Citadel Securites Llc","Bryan","Maher"
"Citadel Securites Llc","John","Newman"
"Citadel Securites Llc","Brian","Wright"
"Citadel Securites Llc","Shing","Yin"
"Catamount Strategic Advisors","Cobb","Sadler"
"BTG Pactual","Carlos","Sequeira"
"WJB Capital Group, Inc.","Biren","Amin"
"WJB Capital Group, Inc.","Ted","Moreau"
"WJB Capital Group, Inc.","Richard","Paget"
"WJB Capital Group, Inc.","Ethan","Roth"
"WJB Capital Group, Inc.","Joshua","Zable"
"Tiburon Research Group","Rob","Wilson"
"PAA Research LLC","Bradley","Safalow"
"Clarkson Capital Markets","Michael","Pak"
"Kern Suslow Securities","Alan","Weinfeld"
"Murphy & Durieu","Jon","Green"
"Murphy & Durieu","Edward","White"
"HSBC","Antoine","Belge"
"HSBC","Robin","Byde"
"HSBC","Francisco","Chevez"
"HSBC","Patrick","Chidley"
"HSBC","Nicolas","Cote-Colisson"
"HSBC","Richard","Dineen"
"HSBC","Sabrina","Grandchamps"
"HSBC","Tucker","Grinnan"
"HSBC","Suman","Guliani"
"HSBC","Pedro","Herrera"
"HSBC","Alok","Katre"
"HSBC","Michelle","Kwok"
"HSBC","Elaine","Lam"
"HSBC","Christopher","Leung"
"HSBC","Sarah","Mak"
"HSBC","Luigi","Minerva"
"HSBC","Verity","Mitchell"
"HSBC","Harry","Nourse"
"HSBC","Steven","Pelayo"
"HSBC","David","Phillips"
"HSBC","Erwan","Rambourg"
"HSBC","Adam","Rumley"
"HSBC","Avshalom","Shimei"
"HSBC","Charanjit","Singh"
"HSBC","Shishir","Singh"
"HSBC","Frank","Su"
"HSBC","Johannes","Thormann"
"HSBC","Lauren","Torres"
"HSBC","Yolanda","Wang"
"HSBC","James","Watson"
"HSBC","Lina","Yan"
"Gilford Securities, Inc.","Casey","Alexander"
"Gilford Securities, Inc.","James","Boyle"
"Gilford Securities, Inc.","Paul","Christopherson"
"Gilford Securities, Inc.","Bernard","Sosnick"
"Gilford Securities, Inc.","Robert","Straus"
"Gilford Securities, Inc.","Nimal","Vallipuram"
"Investec","William","Black"
"Investec","David","Jeary"
"JPMorgan","Kian","Abouhossein"
"JPMorgan","Steven","Alexopoulos"
"JPMorgan","Joseph","Allman"
"JPMorgan","J.","Anderson"
"JPMorgan","Anna","Andreeva"
"JPMorgan","Sterling","Auty"
"JPMorgan","Andre","Baggio"
"JPMorgan","Jamie","Baker"
"JPMorgan","Jimmy","Bhullar"
"JPMorgan","Terry","Bivens"
"JPMorgan","Christopher","Blansett"
"JPMorgan","Ike","Boruchow"
"JPMorgan","John","Bridges"
"JPMorgan","Brynjar","Bustnes"
"JPMorgan","Bao","Chan"
"JPMorgan","Samuel","Chen"
"JPMorgan","Leon","Chik"
"JPMorgan","Lauren","Choi"
"JPMorgan","Rodney","Clayton"
"JPMorgan","Paul","Coster"
"JPMorgan","Philip","Cusick"
"JPMorgan","Christopher","Danely"
"JPMorgan","John","Difucci"
"JPMorgan","Ann","Duignan"
"JPMorgan","Ronny","Eisemann"
"JPMorgan","John","Faucher"
"JPMorgan","Kimberly","Gailun"
"JPMorgan","Michael","Gambardella"
"JPMorgan","Stefka","Gerova"
"JPMorgan","Lisa","Gill"
"JPMorgan","Ken","Goldman"
"JPMorgan","Aaron","Goldstein"
"JPMorgan","Joseph","Greff"
"JPMorgan","Phil","Gresh"
"JPMorgan","Charles","Grom"
"JPMorgan","Andrey","Gromadin"
"JPMorgan","Rod","Hall"
"JPMorgan","Scott","Hansen"
"JPMorgan","Matthew","Heimermann"
"JPMorgan","Jessica","Hong"
"JPMorgan","Christopher","Horvers"
"JPMorgan","Rick","Hsu"
"JPMorgan","Tien-Tsin","Huang"
"JPMorgan","John","Ivankoe"
"JPMorgan","Puneet","Jain"
"JPMorgan","Vivek","Juneja"
"JPMorgan","Saket","Kalia"
"JPMorgan","Cory","Kasimov"
"JPMorgan","Silke","Kueck-Valdes"
"JPMorgan","Ben","Laidler"
"JPMorgan","Jean-Charles","Lemardeley"
"JPMorgan","Scott","Levine"
"JPMorgan","David","Lewis"
"JPMorgan","Xin","Liu"
"JPMorgan","Nadia","Lovell"
"JPMorgan","Anthony","Luscri"
"JPMorgan","Rae","Maile"
"JPMorgan","Geoff","Meacham"
"JPMorgan","Michael","Meltz"
"JPMorgan","Kevin","Milota"
"JPMorgan","Michael","Minchak"
"JPMorgan","Katherine","Minyard"
"JPMorgan","Mark","Moskowitz"
"JPMorgan","Michael","Mueller"
"JPMorgan","Carl","Murdock-Smith"
"JPMorgan","Joseph","Nadol"
"JPMorgan","Venk","Nathamuni"
"JPMorgan","Steven","O'Brien"
"JPMorgan","James","Omstrom"
"JPMorgan","Anthony","Paolone"
"JPMorgan","Christopher","Pasquale"
"JPMorgan","Himanshu","Patel"
"JPMorgan","Tycho","Peterson"
"JPMorgan","Alexia","Quadrani"
"JPMorgan","Atif","Rahim"
"JPMorgan","Michael","Rehaut"
"JPMorgan","John","Rex"
"JPMorgan","Neal","Rudowitz"
"JPMorgan","Chris","Schott"
"JPMorgan","Richard","Shane"
"JPMorgan","Steve","Shepherd"
"JPMorgan","Andrew","Smith"
"JPMorgan","Reginald","Smith"
"JPMorgan","Andrew","Steinerman"
"JPMorgan","Harlan","Sur"
"JPMorgan","Paul","Trussell"
"JPMorgan","Sofya","Tsinis"
"JPMorgan","Brian","Tunick"
"JPMorgan","C","Tusa"
"JPMorgan","Andreas","Van Embden"
"JPMorgan","Jeffrey","Volshteyn"
"JPMorgan","Thomas","Wadewitz"
"JPMorgan","Matthew","Webb"
"JPMorgan","Dick","Wei"
"JPMorgan","Michael","Weinstein"
"JPMorgan","Michael","Weinz"
"JPMorgan","Bridget","Weishaar"
"JPMorgan","Steven","Wheen"
"JPMorgan","Kenneth","Worthington"
"JPMorgan","Jeffrey","Zekauskas"
"KGI Securities","Stephen","Wang"
"Kim Eng Securities","Edward","Fung"
"Kim Eng Securities","Jacqueline","Ko"
"Goldman Sachs","Lucio","Aldworth"
"Goldman Sachs","Patrick","Archambault"
"Goldman Sachs","Jason","Armstrong"
"Goldman Sachs","Alexander","Balakhnin"
"Goldman Sachs","Andre","Benjamin"
"Goldman Sachs","Derek","Bingham"
"Goldman Sachs","Alexander","Blostein"
"Goldman Sachs","Tim","Boddy"
"Goldman Sachs","Sloan","Bohlen"
"Goldman Sachs","Matthew","Borsch"
"Goldman Sachs","Drew","Borst"
"Goldman Sachs","Daniel","Boyd"
"Goldman Sachs","Ryan","Brinkman"
"Goldman Sachs","Stefan","Burgstaller"
"Goldman Sachs","Michael","Cerasoli"
"Goldman Sachs","Simon","Cheung"
"Goldman Sachs","Ingrid","Chung"
"Goldman Sachs","James","Covello"
"Goldman Sachs","Terry","Darling"
"Goldman Sachs","Dimitry","Dayen"
"Goldman Sachs","Wei","Du"
"Goldman Sachs","Theodore","Durbin"
"Goldman Sachs","Jason","English"
"Goldman Sachs","Matthew","Fassler"
"Goldman Sachs","Conor","Fennerty"
"Goldman Sachs","Terence","Flynn"
"Goldman Sachs","Christopher","Giovanni"
"Goldman Sachs","Shelley","Gnall"
"Goldman Sachs","Scott","Goldman"
"Goldman Sachs","Jonathan","Habermann"
"Goldman Sachs","Eli","Hackel"
"Goldman Sachs","Daniel","Harris"
"Goldman Sachs","Craig","Hettenbach"
"Goldman Sachs","Judy","Hong"
"Goldman Sachs","William","Hutchings"
"Goldman Sachs","Marc","Irizarry"
"Goldman Sachs","Simona","Jankowski"
"Goldman Sachs","Robert","Jones"
"Goldman Sachs","Christophor","Jost"
"Goldman Sachs","Maria","Karahalis"
"Goldman Sachs","Brian","Karimzad"
"Goldman Sachs","Michael","Kelter"
"Goldman Sachs","Steven","Kent"
"Goldman Sachs","Eugene","King"
"Goldman Sachs","Robert","Koort"
"Goldman Sachs","Michael","Lapides"
"Goldman Sachs","Catherine","Leung"
"Goldman Sachs","Caroline","Li"
"Goldman Sachs","Liang-Chun","Lin"
"Goldman Sachs","Vincent","Lin"
"Goldman Sachs","Joshua","Lu"
"Goldman Sachs","Scott","Malat"
"Goldman Sachs","Geydar","Mamedov"
"Goldman Sachs","Lindsay","Mann"
"Goldman Sachs","Hugh","Mccaffrey"
"Goldman Sachs","James","Mitchell"
"Goldman Sachs","Arjun","Murti"
"Goldman Sachs","Michael","Nannizzi"
"Goldman Sachs","Christopher","Neczypor"
"Goldman Sachs","Matthew","Niknam"
"Goldman Sachs","Aditya","Oberoi"
"Goldman Sachs","Alex","Ovshey"
"Goldman Sachs","Sebastian","Paquette"
"Goldman Sachs","Min","Park"
"Goldman Sachs","Joshua","Pollard"
"Goldman Sachs","Noah","Poponak"
"Goldman Sachs","Neil","Portus"
"Goldman Sachs","Julio","Quinteros"
"Goldman Sachs","Richard","Ramsden"
"Goldman Sachs","Jerry","Revich"
"Goldman Sachs","Joe","Ritchie"
"Goldman Sachs","Isaac","Ro"
"Goldman Sachs","David","Roman"
"Goldman Sachs","Jami","Rubin"
"Goldman Sachs","Adam","Samuelson"
"Goldman Sachs","Andrew","Sawyer"
"Goldman Sachs","James","Schneider"
"Goldman Sachs","Kent","Schofield"
"Goldman Sachs","Hugo","Scott-Gall"
"Goldman Sachs","Adrianne","Shapira"
"Goldman Sachs","Nicole","Shevins"
"Goldman Sachs","Bill","Shope"
"Goldman Sachs","Brian","Singer"
"Goldman Sachs","Richard","Skidmore"
"Goldman Sachs","Amy","Song"
"Goldman Sachs","Sapna","Srivastava"
"Goldman Sachs","Anton","Sychev"
"Goldman Sachs","Michelle","Tan"
"Goldman Sachs","Sal","Tharani"
"Goldman Sachs","Yi","Wang"
"Goldman Sachs","Gregory","Waterman"
"Goldman Sachs","Mark","Wienkes"
"Goldman Sachs","John","Williams"
"Goldman Sachs","Robert","Yen"
"Morgan Stanley","David","Adelman"
"Morgan Stanley","Vincent","Andrews"
"Morgan Stanley","Frederic","Boulan"
"Morgan Stanley","Evan","Calio"
"Morgan Stanley","Timothy","Chan"
"Morgan Stanley","Mean","Chong"
"Morgan Stanley","Praveen","Choudhary"
"Morgan Stanley","Michelle","Clark"
"Morgan Stanley","Nigel","Dally"
"Morgan Stanley","Scott","Davis"
"Morgan Stanley","Sanjay","Devgan"
"Morgan Stanley","Scott","Devitt"
"Morgan Stanley","Vance","Edelson"
"Morgan Stanley","Simon","Flannery"
"Morgan Stanley","David","Friedman"
"Morgan Stanley","Adam","Frisch"
"Morgan Stanley","Ehud","Gelblum"
"Morgan Stanley","John","Glass"
"Morgan Stanley","Ricky","Goldwasser"
"Morgan Stanley","Betsy","Graseck"
"Morgan Stanley","Kimberly","Greenberger"
"Morgan Stanley","William","Greene"
"Morgan Stanley","Sunil","Gupta"
"Morgan Stanley","Lin","He"
"Morgan Stanley","Edward","Hill-Wood"
"Morgan Stanley","Jon","Hocking"
"Morgan Stanley","Adam","Holt"
"Morgan Stanley","Kathryn","Huberty"
"Morgan Stanley","Richard","Ji"
"Morgan Stanley","Adam","Jonas"
"Morgan Stanley","Matthew","Kelley"
"Morgan Stanley","Vipin","Khare"
"Morgan Stanley","Evan","Kurtz"
"Morgan Stanley","Sean","Laaman"
"Morgan Stanley","Jennifer","Leonard"
"Morgan Stanley","David","Lewis"
"Morgan Stanley","Bin","Li"
"Morgan Stanley","Adrienne","Lim"
"Morgan Stanley","Ben","Lin"
"Morgan Stanley","Robert","Lin"
"Morgan Stanley","Gregory","Locraft"
"Morgan Stanley","Bill","Lu"
"Morgan Stanley","Atif","Malik"
"Morgan Stanley","Paul","Mann"
"Morgan Stanley","Stephen","Maresca"
"Morgan Stanley","Javier","Martinez De Olcoz Cerdan"
"Morgan Stanley","Ryan","Meliker"
"Morgan Stanley","Paretosh","Misra"
"Morgan Stanley","Dara","Mohsenian"
"Morgan Stanley","Joshua","Paradise"
"Morgan Stanley","Joseph","Parkhill"
"Morgan Stanley","Cheryl","Pate"
"Morgan Stanley","Martijn","Rats"
"Morgan Stanley","Stephen","Richardson"
"Morgan Stanley","David","Risinger"
"Morgan Stanley","Jamie","Rollo"
"Morgan Stanley","Wes","Sconce"
"Morgan Stanley","Ravi","Shanker"
"Morgan Stanley","Doug","Simpson"
"Morgan Stanley","Erik","Sjogren"
"Morgan Stanley","Ole","Slorer"
"Morgan Stanley","Edoardo","Spina"
"Morgan Stanley","Smittipon","Srethapramote"
"Morgan Stanley","Suzanne","Stein"
"Morgan Stanley","Mark","Strawn"
"Morgan Stanley","Jennifer","Swanson"
"Morgan Stanley","Benjamin","Swinburne"
"Morgan Stanley","Cesar","Tiron"
"Morgan Stanley","Marshall","Urist"
"Morgan Stanley","Daniel","Wakerly"
"Morgan Stanley","Philip","Wan"
"Morgan Stanley","Carol","Wang"
"Morgan Stanley","Frank","Wang"
"Morgan Stanley","Keith","Weiss"
"Morgan Stanley","Helen","Wen"
"Morgan Stanley","Robert","Wertheimer"
"Morgan Stanley","Mark","Wiltamuth"
"Morgan Stanley","Heidi","Wood"
"Morgan Stanley","Jenny","Wu"
"Morgan Stanley","Sean","Wu"
"Morgan Stanley","Edward","Xu"
"Morgan Stanley","Ken","Zerbe"
"Morgan Stanley","Kate","Zhu"
"Nomura","Alexis","Albert"
"Nomura","Paul","Cliff"
"Nomura","Harry","Curtis"
"Nomura","Brian","Foran"
"Nomura","David","Hayes"
"Nomura","Candy","Huang"
"Nomura","Stuart","Jeffrey"
"Nomura","Aaron","Jeng"
"Nomura","Patrick","Jones"
"Nomura","Jean","Kaplan"
"Nomura","Nitin","Kumar"
"Nomura","Ivan","Lee"
"Nomura","Paul","Lejuez"
"Nomura","Charlene","Liu"
"Nomura","Emma","Liu"
"Nomura","Martin","Mabbutt"
"Nomura","Mike","Mccormack"
"Nomura","Mark","Mcvicar"
"Nomura","Ashwin","Mehta"
"Nomura","Edward","Mundy"
"Nomura","Michael","Nathanson"
"Nomura","Shannon","O'Callaghan"
"Nomura","Aram","Rubinson"
"Nomura","Glenn","Schorr"
"Nomura","Ian","Shackleton"
"Nomura","Romit","Shah"
"Nomura","David","Stanton"
"Nomura","Colin","Tennant"
"Nomura","Matthew","Walker"
"Nomura","Jin","Yoon"
"Raymond James","J","Adkins"
"Raymond James","Brian","Alexander"
"Raymond James","Robert","Anastasi"
"Raymond James","Michael","Baker"
"Raymond James","Frederic","Bastien"
"Raymond James","Jayson","Bedford"
"Raymond James","Justin","Bouchard"
"Raymond James","Andrew","Bradford"
"Raymond James","Patrick","Brown"
"Raymond James","Budd","Bugatch"
"Raymond James","Daniel","Cardenas"
"Raymond James","Ben","Cherniavsky"
"Raymond James","Kristal","Choy"
"Raymond James","William","Crow"
"Raymond James","Sam","Darkatsh"
"Raymond James","Alexander","Draper"
"Raymond James","Bryan","Elliott"
"Raymond James","William","Fisher"
"Raymond James","John","Freeman"
"Raymond James","Cory","Garcia"
"Raymond James","Collin","Gerry"
"Raymond James","Brian","Gesuale"
"Raymond James","Steve","Hansen"
"Raymond James","Buck","Horne"
"Raymond James","Darren","Horowitz"
"Raymond James","Joseph","Hovorka"
"Raymond James","Brad","Humphrey"
"Raymond James","Bart","Jaworski"
"Raymond James","Wayne","Johnson"
"Raymond James","Rafi","Khouri"
"Raymond James","Todd","Koffman"
"Raymond James","Steven","Li"
"Raymond James","David","Long"
"Raymond James","Frank","Louthan"
"Raymond James","Luc","Mageau"
"Raymond James","R","Milligan"
"Raymond James","Pavel","Molchanov"
"Raymond James","Hans","Mosesmann"
"Raymond James","Patrick","O'Shaughnessy"
"Raymond James","Samantha","Panella"
"Raymond James","James","Parker"
"Raymond James","Shyam","Patil"
"Raymond James","C","Peters"
"Raymond James","Theoni","Pilarino"
"Raymond James","Anthony","Polini"
"Raymond James","Ric","Prentiss"
"Raymond James","Paul","Puryear"
"Raymond James","Chris","Quilty"
"Raymond James","John","Ransom"
"Raymond James","James","Rollyson"
"Raymond James","Michael","Rose"
"Raymond James","Steven","Schwartz"
"Raymond James","J","Smigie"
"Raymond James","Kevin","Smith"
"Raymond James","W","Stulpin"
"Raymond James","Daryl","Swetlishoff"
"Raymond James","Terry","Tillman"
"Raymond James","Michael","Turits"
"Raymond James","Kenric","Tyghe"
"Raymond James","William","Wallace"
